Inmobiliaria,Presentation,Imagen_Inmobiliaria,URL_Inmobiliaria,Proyecto,Distrito_Proyecto,URL_Proyecto,Direccion_Proyecto,Tipo_Proyecto,Estado_Proyecto,Release_Date_Proyecto,Banco_Proyecto,Modelo_Vivienda,NroPiso_Vivienda,NroDormitorios_Vivienda,Area_Vivienda,Precio_Vivienda,Unidades_Vivienda,URL_Image_Vivienda,Areas_Comunes_Vivienda
PUERTA DE TIERRA,"En 1980 nos unimos para crear una empresa constructora diferente, que busque constantemente lo que el cliente necesita y unirlo a un diseño vanguardista pero funcional que brinde soluciones inmobiliarias a diversos tipos de necesidades.",https://dp34qvsykz8fe.cloudfront.net/customers/puerta-de-tierra-sa/logo-278-20180608190431.jpg,https://nexoinmobiliario.pe/inmobiliaria/puerta-de-tierra-sa,Solatium,San Miguel,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1174-solatium-san-miguel-lima-lima-puerta-de-tierra,AV. COSTANERA 1020 ESQUINA NICOLAS DE PIEROLA - San Miguel,Departamento,Entregainmediata,"15deDiciembre,2018",BancoInterbank,TIPOC,Pisos:Entre4al11,3,81.12m2,"S/480,000",6,https://dp34qvsykz8fe.cloudfront.net/customers/puerta-de-tierra-sa/1174-solatium-san-miguel/planos-solatium-san-miguel-5b22e63c1f58e_s.jpg,"Área de juegos para niños,Areas verdes,Club House,Jardin de niños,Jardin interior,Lobby,	Sala Bar,Sala de cine,Sala de usos Múltiples,Terraza,Video vigilancia,Zona de Parrillas,"
PUERTA DE TIERRA,"En 1980 nos unimos para crear una empresa constructora diferente, que busque constantemente lo que el cliente necesita y unirlo a un diseño vanguardista pero funcional que brinde soluciones inmobiliarias a diversos tipos de necesidades.",https://dp34qvsykz8fe.cloudfront.net/customers/puerta-de-tierra-sa/logo-278-20180608190431.jpg,https://nexoinmobiliario.pe/inmobiliaria/puerta-de-tierra-sa,Solatium,San Miguel,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1174-solatium-san-miguel-lima-lima-puerta-de-tierra,AV. COSTANERA 1020 ESQUINA NICOLAS DE PIEROLA - San Miguel,Departamento,Entregainmediata,"15deDiciembre,2018",BancoInterbank,TIPOD,"Pisos:4,6,10",3,82.87m2,"S/570,000",3,https://dp34qvsykz8fe.cloudfront.net/customers/puerta-de-tierra-sa/1174-solatium-san-miguel/planos-solatium-san-miguel-5b22e648d47bd_s.jpg,"Área de juegos para niños,Areas verdes,Club House,Jardin de niños,Jardin interior,Lobby,	Sala Bar,Sala de cine,Sala de usos Múltiples,Terraza,Video vigilancia,Zona de Parrillas,"
PUERTA DE TIERRA,"En 1980 nos unimos para crear una empresa constructora diferente, que busque constantemente lo que el cliente necesita y unirlo a un diseño vanguardista pero funcional que brinde soluciones inmobiliarias a diversos tipos de necesidades.",https://dp34qvsykz8fe.cloudfront.net/customers/puerta-de-tierra-sa/logo-278-20180608190431.jpg,https://nexoinmobiliario.pe/inmobiliaria/puerta-de-tierra-sa,Solatium,San Miguel,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1174-solatium-san-miguel-lima-lima-puerta-de-tierra,AV. COSTANERA 1020 ESQUINA NICOLAS DE PIEROLA - San Miguel,Departamento,Entregainmediata,"15deDiciembre,2018",BancoInterbank,TIPOG,"Pisos:4,10,12,14",3,86.44m2,"S/515,000",4,https://dp34qvsykz8fe.cloudfront.net/customers/puerta-de-tierra-sa/1174-solatium-san-miguel/planos-solatium-san-miguel-5b22e6784ba4f_s.jpg,"Área de juegos para niños,Areas verdes,Club House,Jardin de niños,Jardin interior,Lobby,	Sala Bar,Sala de cine,Sala de usos Múltiples,Terraza,Video vigilancia,Zona de Parrillas,"
PUERTA DE TIERRA,"En 1980 nos unimos para crear una empresa constructora diferente, que busque constantemente lo que el cliente necesita y unirlo a un diseño vanguardista pero funcional que brinde soluciones inmobiliarias a diversos tipos de necesidades.",https://dp34qvsykz8fe.cloudfront.net/customers/puerta-de-tierra-sa/logo-278-20180608190431.jpg,https://nexoinmobiliario.pe/inmobiliaria/puerta-de-tierra-sa,Solatium,San Miguel,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1174-solatium-san-miguel-lima-lima-puerta-de-tierra,AV. COSTANERA 1020 ESQUINA NICOLAS DE PIEROLA - San Miguel,Departamento,Entregainmediata,"15deDiciembre,2018",BancoInterbank,TIPOJ,Piso:4,3,82.98m2,"S/390,000",1,https://dp34qvsykz8fe.cloudfront.net/customers/puerta-de-tierra-sa/1174-solatium-san-miguel/planos-solatium-san-miguel-5b22e6ab6a7dd_s.jpg,"Área de juegos para niños,Areas verdes,Club House,Jardin de niños,Jardin interior,Lobby,	Sala Bar,Sala de cine,Sala de usos Múltiples,Terraza,Video vigilancia,Zona de Parrillas,"
PADOVA,"PADOVA INMOBILIARIA  es una empresa comprometida, con altos valores y estandares de desarrollo dedicados a crear proyectos que trasciendan y transmitan calidad y un alto gusto por satisfacer estilos de vida. Desde el inicio decidimos ser referentes del cambio, desarrollo e innovación en el sector inmobiliario manteniendo el equilibrio entre la modernidad y el impacto medioambiental y social.",https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/logo-25-20180522191822.jpg,https://nexoinmobiliario.pe/inmobiliaria/inversiones-padova-sac,Lomas de Carabayllo Etapa 2,Carabayllo,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1137-lomas-de-carabayllo-etapa-2-carabayllo-lima-lima-padova,"Calle 3, Carabayllo, PerúVilla Gloria - Carabayllo",Departamento,Entregainmediata,"31deMarzo,2019",BancoScotiabank,Tipo1,Piso:1,2,55.12m2,"S/137,306",1,https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/1137-lomas-de-carabayllo-etapa-2/planos-lomas-de-carabayllo-etapa-2-5af367febf6d4_s.jpg,"Área de juegos para niños,Areas verdes,Cancha de Fulbito,Club House,Jardin de niños,Jardin interior,Minimarket,Parque privado,Pista para trotarcorrer,Sala de usos Múltiples,Terraza,Otros,"
PADOVA,"PADOVA INMOBILIARIA  es una empresa comprometida, con altos valores y estandares de desarrollo dedicados a crear proyectos que trasciendan y transmitan calidad y un alto gusto por satisfacer estilos de vida. Desde el inicio decidimos ser referentes del cambio, desarrollo e innovación en el sector inmobiliario manteniendo el equilibrio entre la modernidad y el impacto medioambiental y social.",https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/logo-25-20180522191822.jpg,https://nexoinmobiliario.pe/inmobiliaria/inversiones-padova-sac,Lomas de Carabayllo Etapa 2,Carabayllo,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1137-lomas-de-carabayllo-etapa-2-carabayllo-lima-lima-padova,"Calle 3, Carabayllo, PerúVilla Gloria - Carabayllo",Departamento,Entregainmediata,"31deMarzo,2019",BancoScotiabank,TipoX02,Pisos:3y4,3,61.64m2,"S/150,248",6,https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/1137-lomas-de-carabayllo-etapa-2/planos-lomas-de-carabayllo-etapa-2-5af3753bb4463_s.jpg,"Área de juegos para niños,Areas verdes,Cancha de Fulbito,Club House,Jardin de niños,Jardin interior,Minimarket,Parque privado,Pista para trotarcorrer,Sala de usos Múltiples,Terraza,Otros,"
PADOVA,"PADOVA INMOBILIARIA  es una empresa comprometida, con altos valores y estandares de desarrollo dedicados a crear proyectos que trasciendan y transmitan calidad y un alto gusto por satisfacer estilos de vida. Desde el inicio decidimos ser referentes del cambio, desarrollo e innovación en el sector inmobiliario manteniendo el equilibrio entre la modernidad y el impacto medioambiental y social.",https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/logo-25-20180522191822.jpg,https://nexoinmobiliario.pe/inmobiliaria/inversiones-padova-sac,Lomas de Carabayllo Etapa 2,Carabayllo,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1137-lomas-de-carabayllo-etapa-2-carabayllo-lima-lima-padova,"Calle 3, Carabayllo, PerúVilla Gloria - Carabayllo",Departamento,Entregainmediata,"31deMarzo,2019",BancoScotiabank,Tipo6,Piso:5,4,104.27m2,"S/228,001",2,https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/1137-lomas-de-carabayllo-etapa-2/planos-lomas-de-carabayllo-etapa-2-5af36d1b3925b_s.jpg,"Área de juegos para niños,Areas verdes,Cancha de Fulbito,Club House,Jardin de niños,Jardin interior,Minimarket,Parque privado,Pista para trotarcorrer,Sala de usos Múltiples,Terraza,Otros,"
PADOVA,"PADOVA INMOBILIARIA  es una empresa comprometida, con altos valores y estandares de desarrollo dedicados a crear proyectos que trasciendan y transmitan calidad y un alto gusto por satisfacer estilos de vida. Desde el inicio decidimos ser referentes del cambio, desarrollo e innovación en el sector inmobiliario manteniendo el equilibrio entre la modernidad y el impacto medioambiental y social.",https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/logo-25-20180522191822.jpg,https://nexoinmobiliario.pe/inmobiliaria/inversiones-padova-sac,Lomas de Carabayllo Etapa 2,Carabayllo,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1137-lomas-de-carabayllo-etapa-2-carabayllo-lima-lima-padova,"Calle 3, Carabayllo, PerúVilla Gloria - Carabayllo",Departamento,Entregainmediata,"31deMarzo,2019",BancoScotiabank,Tipo1,Piso:1,2,55.12m2,"S/137,306",1,https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/1137-lomas-de-carabayllo-etapa-2/planos-lomas-de-carabayllo-etapa-2-5af367febf6d4_s.jpg,"Área de juegos para niños,Areas verdes,Cancha de Fulbito,Club House,Jardin de niños,Jardin interior,Minimarket,Parque privado,Pista para trotarcorrer,Sala de usos Múltiples,Terraza,Otros,"
PADOVA,"PADOVA INMOBILIARIA  es una empresa comprometida, con altos valores y estandares de desarrollo dedicados a crear proyectos que trasciendan y transmitan calidad y un alto gusto por satisfacer estilos de vida. Desde el inicio decidimos ser referentes del cambio, desarrollo e innovación en el sector inmobiliario manteniendo el equilibrio entre la modernidad y el impacto medioambiental y social.",https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/logo-25-20180522191822.jpg,https://nexoinmobiliario.pe/inmobiliaria/inversiones-padova-sac,Lomas de Carabayllo Etapa 2,Carabayllo,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1137-lomas-de-carabayllo-etapa-2-carabayllo-lima-lima-padova,"Calle 3, Carabayllo, PerúVilla Gloria - Carabayllo",Departamento,Entregainmediata,"31deMarzo,2019",BancoScotiabank,TipoX02,Pisos:3y4,3,61.64m2,"S/150,248",6,https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/1137-lomas-de-carabayllo-etapa-2/planos-lomas-de-carabayllo-etapa-2-5af3753bb4463_s.jpg,"Área de juegos para niños,Areas verdes,Cancha de Fulbito,Club House,Jardin de niños,Jardin interior,Minimarket,Parque privado,Pista para trotarcorrer,Sala de usos Múltiples,Terraza,Otros,"
PADOVA,"PADOVA INMOBILIARIA  es una empresa comprometida, con altos valores y estandares de desarrollo dedicados a crear proyectos que trasciendan y transmitan calidad y un alto gusto por satisfacer estilos de vida. Desde el inicio decidimos ser referentes del cambio, desarrollo e innovación en el sector inmobiliario manteniendo el equilibrio entre la modernidad y el impacto medioambiental y social.",https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/logo-25-20180522191822.jpg,https://nexoinmobiliario.pe/inmobiliaria/inversiones-padova-sac,Lomas de Carabayllo Etapa 2,Carabayllo,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1137-lomas-de-carabayllo-etapa-2-carabayllo-lima-lima-padova,"Calle 3, Carabayllo, PerúVilla Gloria - Carabayllo",Departamento,Entregainmediata,"31deMarzo,2019",BancoScotiabank,Tipo6,Piso:5,4,104.27m2,"S/228,001",2,https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-padova-sac/1137-lomas-de-carabayllo-etapa-2/planos-lomas-de-carabayllo-etapa-2-5af36d1b3925b_s.jpg,"Área de juegos para niños,Areas verdes,Cancha de Fulbito,Club House,Jardin de niños,Jardin interior,Minimarket,Parque privado,Pista para trotarcorrer,Sala de usos Múltiples,Terraza,Otros,"
PALOMAR,"Inversiones Palomar ha desarrollado y promovido edificaciones multifamiliares por más de 25 años en las mejores zonas de Lima,convirtiéndose en una empresa  líder en el sector inmobiliario.
Nos destacamos por hacer de cada proyecto un producto innovador y adaptado a las necesidades del cliente y las demandas del mercado, con un equipo humano de primera que logra la mejor gestión ágil y dinámica cumpliendo a cabalidad nuestros cronogramas y objetivos.",https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-pamarena-sac/logo-145-20180827170038.jpg,https://nexoinmobiliario.pe/inmobiliaria/inversiones-pamarena-sac,INSIDE Apartments.,Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1231-inside-apartments-miraflores-lima-lima-palomar,Calle Julio Becerra 272Cercado De Miraflores - Miraflores,Departamento,Enconstrucción,"30deJunio,2020",BancoBCP,Tipo2,Piso:1,2,135.50m2,"$337,000",1,https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-pamarena-sac/1231-inside-apartments/planos-inside-apartments-5d8106b60ebb2_s.jpg,"Ascensor directo,Lobby,Piscina,Terraza,Zona de Parrillas,"
PALOMAR,"Inversiones Palomar ha desarrollado y promovido edificaciones multifamiliares por más de 25 años en las mejores zonas de Lima,convirtiéndose en una empresa  líder en el sector inmobiliario.
Nos destacamos por hacer de cada proyecto un producto innovador y adaptado a las necesidades del cliente y las demandas del mercado, con un equipo humano de primera que logra la mejor gestión ágil y dinámica cumpliendo a cabalidad nuestros cronogramas y objetivos.",https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-pamarena-sac/logo-145-20180827170038.jpg,https://nexoinmobiliario.pe/inmobiliaria/inversiones-pamarena-sac,INSIDE Apartments.,Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1231-inside-apartments-miraflores-lima-lima-palomar,Calle Julio Becerra 272Cercado De Miraflores - Miraflores,Departamento,Enconstrucción,"30deJunio,2020",BancoBCP,Tipo1,"Pisos:1,2,3,4,5",2,132.50m2,"$337,000",8,https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-pamarena-sac/1231-inside-apartments/planos-inside-apartments-5d8104abdf2a7_s.jpg,"Ascensor directo,Lobby,Piscina,Terraza,Zona de Parrillas,"
PALOMAR,"Inversiones Palomar ha desarrollado y promovido edificaciones multifamiliares por más de 25 años en las mejores zonas de Lima,convirtiéndose en una empresa  líder en el sector inmobiliario.
Nos destacamos por hacer de cada proyecto un producto innovador y adaptado a las necesidades del cliente y las demandas del mercado, con un equipo humano de primera que logra la mejor gestión ágil y dinámica cumpliendo a cabalidad nuestros cronogramas y objetivos.",https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-pamarena-sac/logo-145-20180827170038.jpg,https://nexoinmobiliario.pe/inmobiliaria/inversiones-pamarena-sac,INSIDE Apartments.,Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1231-inside-apartments-miraflores-lima-lima-palomar,Calle Julio Becerra 272Cercado De Miraflores - Miraflores,Departamento,Enconstrucción,"30deJunio,2020",BancoBCP,Tipo2,Piso:1,2,135.50m2,"$337,000",1,https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-pamarena-sac/1231-inside-apartments/planos-inside-apartments-5d8106b60ebb2_s.jpg,"Ascensor directo,Lobby,Piscina,Terraza,Zona de Parrillas,"
PALOMAR,"Inversiones Palomar ha desarrollado y promovido edificaciones multifamiliares por más de 25 años en las mejores zonas de Lima,convirtiéndose en una empresa  líder en el sector inmobiliario.
Nos destacamos por hacer de cada proyecto un producto innovador y adaptado a las necesidades del cliente y las demandas del mercado, con un equipo humano de primera que logra la mejor gestión ágil y dinámica cumpliendo a cabalidad nuestros cronogramas y objetivos.",https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-pamarena-sac/logo-145-20180827170038.jpg,https://nexoinmobiliario.pe/inmobiliaria/inversiones-pamarena-sac,INSIDE Apartments.,Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1231-inside-apartments-miraflores-lima-lima-palomar,Calle Julio Becerra 272Cercado De Miraflores - Miraflores,Departamento,Enconstrucción,"30deJunio,2020",BancoBCP,Tipo1,"Pisos:1,2,3,4,5",2,132.50m2,"$337,000",8,https://dp34qvsykz8fe.cloudfront.net/customers/inversiones-pamarena-sac/1231-inside-apartments/planos-inside-apartments-5d8104abdf2a7_s.jpg,"Ascensor directo,Lobby,Piscina,Terraza,Zona de Parrillas,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Edison 260,San Isidro,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1021-edison-260-san-isidro-lima-lima-palace,Calle Tomas Edison 260Country Club - San Isidro,Departamento,Entregainmediata,"30deAbril,2019",BancoBCP,101,Piso:2,2,138.58m2,"$360,000",1,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/1021-edison-260/planos-edison-260-5c06b6f9b7262_s.jpg,"Areas verdes,Ascensor directo,Jardin interior,Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Edison 260,San Isidro,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1021-edison-260-san-isidro-lima-lima-palace,Calle Tomas Edison 260Country Club - San Isidro,Departamento,Entregainmediata,"30deAbril,2019",BancoBCP,402,Piso:5,3,357.25m2,"$675,338",1,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/1021-edison-260/planos-edison-260-5c06b31f4d226_s.jpg,"Areas verdes,Ascensor directo,Jardin interior,Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Edison 260,San Isidro,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1021-edison-260-san-isidro-lima-lima-palace,Calle Tomas Edison 260Country Club - San Isidro,Departamento,Entregainmediata,"30deAbril,2019",BancoBCP,403,Piso:5,3,324.08m2,"$620,000",1,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/1021-edison-260/planos-edison-260-5c06b82047f1e_s.jpg,"Areas verdes,Ascensor directo,Jardin interior,Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Residencial Los Sauces,San Isidro,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-710-residencial-los-sauces-san-isidro-lima-lima-palace,Los Sauces 266 - San Isidro,Departamento,Entregainmediata,"30deNoviembre,2018",BancoBCP,TIPOD,Piso:3,3,135.45m2,"$332,063",1,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/710-residencial-los-sauces/planos-residencial-los-sauces-5ae256355e77a_s.jpg,"Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Residencial Los Sauces,San Isidro,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-710-residencial-los-sauces-san-isidro-lima-lima-palace,Los Sauces 266 - San Isidro,Departamento,Entregainmediata,"30deNoviembre,2018",BancoBCP,TIPOF,Piso:5,2,231.90m2,"$420,000",1,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/710-residencial-los-sauces/planos-residencial-los-sauces-5ae2563569841_s.jpg,"Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Residencial Los Sauces,San Isidro,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-710-residencial-los-sauces-san-isidro-lima-lima-palace,Los Sauces 266 - San Isidro,Departamento,Entregainmediata,"30deNoviembre,2018",BancoBCP,TIPOG,Piso:5,3,268.45m2,"$490,000",1,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/710-residencial-los-sauces/planos-residencial-los-sauces-5ae256356f804_s.jpg,"Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Residencial Pacific,Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1589-residencial-pacific-miraflores-lima-lima-palace,Choquehuanca 130 Miraflores - Miraflores,Departamento,Enplanos,"20deDiciembre,2020",BancoBCP,A,Piso:1,3,164.48m2,"$332,500",1,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/1589-residencial-pacific/planos-residencial-pacific-5da8ad9e1750b_s.jpg,"Lobby,Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Residencial Pacific,Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1589-residencial-pacific-miraflores-lima-lima-palace,Choquehuanca 130 Miraflores - Miraflores,Departamento,Enplanos,"20deDiciembre,2020",BancoBCP,B,Piso:1,3,210.24m2,"$343,900",1,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/1589-residencial-pacific/planos-residencial-pacific-5da8af737980f_s.jpg,"Lobby,Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Residencial Pacific,Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1589-residencial-pacific-miraflores-lima-lima-palace,Choquehuanca 130 Miraflores - Miraflores,Departamento,Enplanos,"20deDiciembre,2020",BancoBCP,C,"Pisos:2,3,4,5,6",3,124.89m2,"$277,400",5,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/1589-residencial-pacific/planos-residencial-pacific-5da8af89ad055_s.jpg,"Lobby,Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Residencial Pacific,Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1589-residencial-pacific-miraflores-lima-lima-palace,Choquehuanca 130 Miraflores - Miraflores,Departamento,Enplanos,"20deDiciembre,2020",BancoBCP,D,"Pisos:2,3,4,5,6",3,132.67m2,"$302,100",5,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/1589-residencial-pacific/planos-residencial-pacific-5da8af9aebb86_s.jpg,"Lobby,Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Residencial Pacific,Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1589-residencial-pacific-miraflores-lima-lima-palace,Choquehuanca 130 Miraflores - Miraflores,Departamento,Enplanos,"20deDiciembre,2020",BancoBCP,E,"Pisos:2,3,4,5,6",3,135.66m2,"$305,900",5,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/1589-residencial-pacific/planos-residencial-pacific-5da8afb0a0173_s.jpg,"Lobby,Video vigilancia,"
PALACE,"Palace Properties Perú es una empresa dedicada al desarrollo y comercialización de proyectos inmobiliarios, contamos con un equipo especializado de profesionales que garantizan la calidad de nuestros proyectos.\nLos valores principales que nos caracterizan son la ética, la responsabilidad y el trabajo en equipo.",https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/logo-135-20180522191824.jpg,https://nexoinmobiliario.pe/inmobiliaria/palace-properties-peru,Residencial Pacific,Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1589-residencial-pacific-miraflores-lima-lima-palace,Choquehuanca 130 Miraflores - Miraflores,Departamento,Enplanos,"20deDiciembre,2020",BancoBCP,F,Piso:7,3,249.77m2,"$452,952",1,https://dp34qvsykz8fe.cloudfront.net/customers/palace-properties-peru/1589-residencial-pacific/planos-residencial-pacific-5da8afca6bdf2_s.jpg,"Lobby,Video vigilancia,"
